CODE,PERIOD,NR_TRIPS Y,NR_TRIPS N,DatabaseReleaseDate
SPE,2020003,6210,52,20200520
SPE,2020004,6134,77,20200520
SPE,2020005,6051,95,20200520
SPE,2020006,6057,129,20200520
SPE,2020007,6184,99,20200520
SPE,2020008,5950,96,20200520
SPE,2020009,6032,109,20200520
SPE,2020010,6068,161,20200520
SPE,2020011,5725,522,20200520
SPE,2020012,4305,305,20200520
STS,2019037,3187,4991,20200520
STS,2019038,3256,5146,20200520
STS,2019039,3334,5060,20200520
STS,2019040,3562,5468,20200520
STS,2019041,3754,5618,20200520
STS,2019042,3706,5465,20200520
STS,2019043,3636,5585,20200520
STS,2019044,3632,5548,20200520
STS,2019045,3845,5756,20200520
STS,2019046,3847,5611,20200520
STS,2019047,3702,5576,20200520
STS,2019048,4162,6239,20200520
STS,2019049,3643,5307,20200520
STS,2019050,3664,5466,20200520
STS,2019051,3450,5327,20200520
STS,2019052,3399,5212,20200520
STS,2020001,4020,5989,20200520
STS,2020002,4147,5972,20200520
STS,2020003,4106,6153,20200520
STS,2020004,3721,5710,20200520
STS,2020005,3938,5913,20200520
STS,2020006,4207,6095,20200520
STS,2020007,3882,5739,20200520
STS,2020008,3765,5446,20200520
STS,2020009,3999,5716,20200520
STS,2020010,4477,6168,20200520
STS,2020011,5445,6924,20200520
STS,2020012,4773,6123,20200520
SUN,2019037,1587,332,20200520
SUN,2019038,1681,369,20200520
SUN,2019039,1758,86,20200520
SUN,2019040,1885,0,20200520
SUN,2019041,1915,0,20200520
SUN,2019042,1950,0,20200520
SUN,2019043,1912,0,20200520
SUN,2019044,1956,0,20200520
SUN,2019045,1631,0,20200520
SUN,2019046,1774,0,20200520
SUN,2019047,1639,0,20200520
SUN,2019048,1674,0,20200520
SUN,2019049,1734,0,20200520
SUN,2019050,585,0,20200520
SUN,2019051,1621,0,20200520
SUN,2019052,1546,0,20200520
SUN,2020001,1613,0,20200520
SUN,2020002,1710,4,20200520
SUN,2020003,1689,64,20200520
SUN,2020004,1745,107,20200520
SUN,2020005,1662,102,20200520
SUN,2020006,1612,115,20200520
SUN,2020007,1625,132,20200520
SUN,2020008,1737,133,20200520
SUN,2020009,1757,153,20200520
SUN,2020010,1760,193,20200520
SUN,2020011,1568,415,20200520
SUN,2020012,1237,333,20200520
TGT,2019037,26789,19197,20200520
TGT,2019038,29310,10407,20200520
TGT,2019039,31444,10147,20200520
TGT,2019040,33288,11841,20200520
TGT,2019041,34061,11121,20200520
TGT,2019042,23989,7335,20200520
TGT,2019043,34573,7512,20200520
TGT,2019044,35709,12281,20200520
TGT,2019045,34735,11744,20200520
TGT,2019046,33222,10343,20200520
TGT,2019047,33020,10278,20200520
TGT,2019048,43404,10809,20200520
TGT,2019049,31250,16421,20200520
TGT,2019050,33197,17043,20200520
TGT,2019051,35587,18342,20200520
TGT,2019052,36250,19752,20200520
TGT,2020001,36681,21111,20200520
TGT,2020002,27736,15937,20200520
TGT,2020003,26917,7405,20200520
TGT,2020004,28057,4558,20200520
TGT,2020005,27875,4272,20200520
TGT,2020006,28165,4872,20200520
TGT,2020007,30777,5543,20200520
TGT,2020008,29251,4841,20200520
TGT,2020009,29272,5258,20200520
TGT,2020010,31709,6077,20200520
TGT,2020011,32940,9500,20200520
TGT,2020012,29773,9003,20200520
TGT,2020013,20584,6284,20200520
TGT,2020014,20199,8443,20200520
TGT,2020015,20842,12190,20200520
ULT,2019037,880,9,20200520
ULT,2019038,777,0,20200520
ULT,2019039,803,0,20200520
ULT,2019040,1078,0,20200520
ULT,2019041,1139,1,20200520
ULT,2019042,1150,0,20200520
ULT,2019043,1034,0,20200520
ULT,2019044,1008,0,20200520
ULT,2019045,761,0,20200520
ULT,2019046,836,0,20200520
ULT,2019047,830,0,20200520
ULT,2019048,1523,0,20200520
ULT,2019049,821,1,20200520
ULT,2019050,1105,0,20200520
ULT,2019051,1375,0,20200520
ULT,2019052,1452,47,20200520
ULT,2020001,1272,32,20200520
ULT,2020002,970,4,20200520
ULT,2020003,835,72,20200520
ULT,2020004,770,71,20200520
ULT,2020005,789,60,20200520
ULT,2020006,827,90,20200520
ULT,2020007,889,92,20200520
ULT,2020008,954,94,20200520
ULT,2020009,917,114,20200520
ULT,2020010,993,137,20200520
ULT,2020011,851,237,20200520
ULT,2020012,259,105,20200520
VAL,2019037,221,0,20200520
VAL,2019038,262,0,20200520
VAL,2019039,239,0,20200520
VAL,2019040,269,0,20200520
VAL,2019041,272,0,20200520
VAL,2019042,289,0,20200520
VAL,2019043,253,0,20200520
VAL,2019044,266,0,20200520
VAL,2019045,228,0,20200520
VAL,2019046,258,0,20200520
VAL,2019047,224,0,20200520
VAL,2019048,228,0,20200520
VAL,2019049,244,0,20200520
VAL,2019050,70,0,20200520
VAL,2019051,217,0,20200520
VAL,2019052,180,0,20200520
VAL,2020001,201,0,20200520
VAL,2020002,249,0,20200520
VAL,2020003,240,11,20200520
VAL,2020004,255,17,20200520
VAL,2020005,233,14,20200520
VAL,2020006,217,14,20200520
VAL,2020007,212,20,20200520
VAL,2020008,217,23,20200520
VAL,2020009,271,32,20200520
VAL,2020010,260,71,20200520
VAL,2020011,232,88,20200520
VAL,2020012,167,69,20200520
WAL,2019037,19483,0,20200520
WAL,2019038,19585,0,20200520
WAL,2019039,19079,0,20200520
WAL,2019040,21535,0,20200520
WAL,2019041,21566,0,20200520
WAL,2019042,20479,0,20200520
WAL,2019043,21927,0,20200520
WAL,2019044,23693,0,20200520
WAL,2019045,20790,0,20200520
WAL,2019046,21035,0,20200520
WAL,2019047,19990,0,20200520
WAL,2019048,21667,0,20200520
WAL,2019049,22646,0,20200520
WAL,2019050,23650,1,20200520
WAL,2019051,24564,385,20200520
WAL,2019052,26620,782,20200520
WAL,2020001,21780,287,20200520
WAL,2020002,24086,131,20200520
WAL,2020003,19419,1078,20200520
WAL,2020004,19009,1424,20200520
WAL,2020005,19346,1635,20200520
WAL,2020006,18452,1683,20200520
WAL,2020007,20639,1928,20200520
WAL,2020008,17560,1727,20200520
WAL,2020009,19488,2256,20200520
WAL,2020010,22447,5186,20200520
WAL,2020011,22423,4947,20200520
WAL,2020012,20911,5291,20200520
WAL,2020013,14283,4017,20200520
WAL,2020014,16049,4035,20200520
WAL,2020015,19230,2822,20200520
WMT,2019037,175692,829,20200520
WMT,2019038,170319,684,20200520
WMT,2019039,168305,736,20200520
WMT,2019040,190086,853,20200520
WMT,2019041,190391,867,20200520
WMT,2019042,189304,769,20200520
WMT,2019043,152037,631,20200520
WMT,2019044,197715,813,20200520
WMT,2019045,180358,803,20200520
WMT,2019046,177245,747,20200520
WMT,2019047,177901,771,20200520
WMT,2019048,213382,894,20200520
WMT,2019049,198360,1025,20200520
WMT,2019050,199442,1221,20200520
WMT,2019051,204415,2655,20200520
WMT,2019052,187813,2679,20200520
WMT,2020001,198581,2289,20200520
WMT,2020002,192650,2506,20200520
WMT,2020003,184120,4954,20200520
WMT,2020004,182174,6018,20200520
WMT,2020005,182749,7118,20200520
WMT,2020006,185746,8159,20200520
WMT,2020007,194751,9604,20200520
WMT,2020008,182001,7605,20200520
WMT,2020009,187536,9855,20200520
WMT,2020010,195611,17165,20200520
WMT,2020011,202141,25865,20200520
WMT,2020012,186686,20148,20200520
WMT,2020013,144868,15534,20200520
WMT,2020014,153762,20383,20200520
WMT,2020015,145047,24774,20200520
WAW,2019037,3376,1193,20200520
WAW,2019038,3974,374,20200520
WAW,2019039,4263,27,20200520
WAW,2019040,4441,18,20200520
WAW,2019041,4154,683,20200520
WAW,2019042,4428,333,20200520
WAW,2019043,4480,44,20200520
WAW,2019044,4314,333,20200520
WAW,2019045,3961,293,20200520
WAW,2019046,4096,134,20200520
WAW,2019047,4074,106,20200520
WAW,2019048,4085,117,20200520
WAW,2019049,4269,121,20200520
WAW,2019050,4164,136,20200520
WAW,2019051,4110,120,20200520
WAW,2019052,3366,175,20200520
WAW,2020001,3821,140,20200520
WAW,2020002,4276,119,20200520
WAW,2020003,4256,159,20200520
WAW,2020004,4512,274,20200520
WAW,2020005,4417,327,20200520
WAW,2020006,4331,301,20200520
WAW,2020007,4427,301,20200520
WAW,2020008,3777,555,20200520
WAW,2020009,4088,625,20200520
WAW,2020010,4442,380,20200520
WAW,2020011,4174,483,20200520
WAW,2020012,2935,376,20200520
WHO,2019037,4467,0,20200520
WHO,2019038,4594,0,20200520
WHO,2019039,4527,0,20200520
WHO,2019040,4724,0,20200520
WHO,2019041,4305,225,20200520
WHO,2019042,4290,383,20200520
WHO,2019043,4742,0,20200520
WHO,2019044,4529,0,20200520
WHO,2019045,4515,0,20200520
WHO,2019046,4196,0,20200520
WHO,2019047,4237,0,20200520
WHO,2019048,4949,7,20200520
WHO,2019049,4152,17,20200520
WHO,2019050,4136,9,20200520
WHO,2019051,4181,11,20200520
WHO,2019052,3888,161,20200520
WHO,2020001,4669,185,20200520
WHO,2020002,4936,158,20200520
WHO,2020003,4572,219,20200520
WHO,2020004,4798,363,20200520
WHO,2020005,4697,360,20200520
WHO,2020006,4712,396,20200520
WHO,2020007,4964,487,20200520
WHO,2020008,4705,503,20200520
WHO,2020009,4842,489,20200520
WHO,2020010,4438,465,20200520
WHO,2020011,4560,462,20200520
WHO,2020012,3670,522,20200520
WHO,2020013,2355,334,20200520
WHO,2020014,2265,397,20200520
WHO,2020015,2230,361,20200520
WIN,2019037,3007,1448,20200520
WIN,2019038,3003,1361,20200520
WIN,2019039,3068,1407,20200520
WIN,2019040,3414,1525,20200520
WIN,2019041,3396,1545,20200520
WIN,2019042,3397,1506,20200520
WIN,2019043,3337,1402,20200520
WIN,2019044,3400,1468,20200520
WIN,2019045,3454,1513,20200520
WIN,2019046,3600,1550,20200520
WIN,2019047,3537,1481,20200520
WIN,2019048,4044,1665,20200520
WIN,2019049,3334,1293,20200520
WIN,2019050,3363,1352,20200520
WIN,2019051,3347,1363,20200520
WIN,2019052,3465,816,20200520
WIN,2020001,3863,325,20200520
WIN,2020002,3634,300,20200520
WIN,2020003,3607,312,20200520
WIN,2020004,3655,267,20200520
WIN,2020005,3719,310,20200520
WIN,2020006,3632,296,20200520
WIN,2020007,3591,293,20200520
WIN,2020008,3426,307,20200520
WIN,2020009,3644,322,20200520
WIN,2020010,3614,774,20200520
WIN,2020011,4104,2342,20200520
WIN,2020012,4397,2175,20200520
ALB,2019037,2803,933,20200701
ALB,2019038,2754,955,20200701
ALB,2019039,3413,359,20200701
ALB,2019040,3905,139,20200701
ALB,2019041,3400,1237,20200701
ALB,2019042,4047,504,20200701
ALB,2019043,3997,381,20200701
ALB,2019044,4095,399,20200701
ALB,2019045,3701,375,20200701
ALB,2019046,3786,371,20200701
ALB,2019047,3991,338,20200701
ALB,2019048,4380,357,20200701
ALB,2019049,3266,239,20200701
ALB,2019050,3186,200,20200701
ALB,2019051,3315,230,20200701
ALB,2019052,3442,270,20200701
ALB,2020001,2805,512,20200701
ALB,2020002,3338,467,20200701
ALB,2020003,3417,536,20200701
ALB,2020004,3385,495,20200701
ALB,2020005,3441,522,20200701
ALB,2020006,3744,694,20200701
ALB,2020007,3948,815,20200701
ALB,2020008,3523,700,20200701
ALB,2020009,3496,687,20200701
ALB,2020010,3838,795,20200701
ALB,2020011,4481,828,20200701
ALB,2020012,4887,1216,20200701
ALB,2020013,3441,1741,20200701
ALB,2020014,3627,2684,20200701
ALB,2020015,3949,3144,20200701
ALB,2020016,3758,2906,20200701
ALD,2019037,19186,226,20200701
ALD,2019038,19887,186,20200701
ALD,2019039,19449,165,20200701
ALD,2019040,20928,200,20200701
ALD,2019041,22631,309,20200701
ALD,2019042,23011,365,20200701
ALD,2019043,22323,266,20200701
ALD,2019044,23051,251,20200701
ALD,2019045,23254,248,20200701
ALD,2019046,23110,219,20200701
ALD,2019047,24154,236,20200701
ALD,2019048,24227,181,20200701
ALD,2019049,24629,192,20200701
ALD,2019050,27408,306,20200701
ALD,2019051,26965,3840,20200701
ALD,2019052,23621,4372,20200701
ALD,2020001,27301,5238,20200701
ALD,2020002,31581,5968,20200701
ALD,2020003,30702,5898,20200701
ALD,2020004,30598,6216,20200701
ALD,2020005,31610,6446,20200701
ALD,2020006,19526,7800,20200701
ALD,2020007,27205,6418,20200701
ALD,2020008,30841,6101,20200701
ALD,2020009,31254,6100,20200701
ALD,2020010,32096,6344,20200701
ALD,2020011,37212,7833,20200701
ALD,2020012,33592,6778,20200701
ALD,2020013,23446,6600,20200701
ALD,2020014,25393,9036,20200701
ALD,2020015,25554,10679,20200701
ALD,2020016,21198,8430,20200701
AMZ,2019039,10550,7371,20200701
AMZ,2019040,81458,56093,20200701
AMZ,2019041,81808,57688,20200701
AMZ,2019042,85090,59959,20200701
AMZ,2019043,86010,60632,20200701
AMZ,2019044,82180,55308,20200701
AMZ,2019045,87068,55918,20200701
AMZ,2019046,89819,58600,20200701
AMZ,2019047,93319,59667,20200701
AMZ,2019048,116626,65591,20200701
AMZ,2019049,119739,76248,20200701
AMZ,2019050,115587,78650,20200701
AMZ,2019051,121897,79052,20200701
AMZ,2019052,89550,41028,20200701
AMZ,2020001,99710,11332,20200701
AMZ,2020002,96247,11095,20200701
AMZ,2020003,94562,10335,20200701
AMZ,2020004,91774,9846,20200701
AMZ,2020005,88271,9361,20200701
AMZ,2020006,83887,9182,20200701
AMZ,2020007,83025,9314,20200701
AMZ,2020008,79054,8405,20200701
AMZ,2020009,88325,9805,20200701
AMZ,2020010,83526,9305,20200701
AMZ,2020011,80792,7685,20200701
AMZ,2020012,84942,6231,20200701
AMZ,2020013,76717,5411,20200701
AMZ,2020014,80171,5819,20200701
AMZ,2020015,77254,5517,20200701
AMZ,2020016,88202,8587,20200701
AMPM,2019037,145,1,20200701
AMPM,2019038,128,0,20200701
AMPM,2019039,126,0,20200701
AMPM,2019040,155,0,20200701
AMPM,2019041,133,0,20200701
AMPM,2019042,172,0,20200701
AMPM,2019043,138,0,20200701
AMPM,2019044,161,0,20200701
AMPM,2019045,113,0,20200701
AMPM,2019046,128,0,20200701
AMPM,2019047,133,0,20200701
AMPM,2019048,119,0,20200701
AMPM,2019049,90,0,20200701
AMPM,2019050,45,0,20200701
AMPM,2019051,122,0,20200701
AMPM,2019052,90,0,20200701
AMPM,2020001,126,0,20200701
AMPM,2020002,146,0,20200701
AMPM,2020003,117,6,20200701
AMPM,2020004,138,9,20200701
AMPM,2020005,125,4,20200701
AMPM,2020006,125,8,20200701
AMPM,2020007,125,9,20200701
AMPM,2020008,107,14,20200701
AMPM,2020009,56,4,20200701
AMPM,2020010,74,6,20200701
AMPM,2020011,64,13,20200701
AMPM,2020012,37,11,20200701
AMPM,2020013,7,2,20200701
BJS,2019037,3975,109,20200701
BJS,2019038,4023,28,20200701
BJS,2019039,3850,0,20200701
BJS,2019040,4188,0,20200701
BJS,2019041,4595,0,20200701
BJS,2019042,4703,0,20200701
BJS,2019043,4441,0,20200701
BJS,2019044,4846,0,20200701
BJS,2019045,2971,0,20200701
BJS,2019046,4693,0,20200701
BJS,2019047,4765,0,20200701
BJS,2019048,4986,0,20200701
BJS,2019049,4536,0,20200701
BJS,2019050,4736,0,20200701
BJS,2019051,5263,97,20200701
BJS,2019052,4345,130,20200701
BJS,2020001,4889,95,20200701
BJS,2020002,4983,53,20200701
BJS,2020003,4724,176,20200701
BJS,2020004,4775,211,20200701
BJS,2020005,5070,255,20200701
BJS,2020006,4659,279,20200701
BJS,2020007,4722,279,20200701
BJS,2020008,4769,286,20200701
BJS,2020009,5301,358,20200701
BJS,2020010,5869,585,20200701
BJS,2020011,6978,1364,20200701
BJS,2020012,6105,1263,20200701
BJS,2020013,4639,528,20200701
BJS,2020014,4866,544,20200701
BJS,2020015,4746,522,20200701
BJS,2020016,4418,485,20200701
CAS,2019037,2746,512,20200701
CAS,2019038,2794,518,20200701
CAS,2019039,2644,427,20200701
CAS,2019040,3035,110,20200701
CAS,2019041,2954,0,20200701
CAS,2019042,3041,1,20200701
CAS,2019043,2718,0,20200701
CAS,2019044,2692,3,20200701
CAS,2019045,2618,0,20200701
CAS,2019046,2631,1,20200701
CAS,2019047,2426,2,20200701
CAS,2019048,2647,0,20200701
CAS,2019049,2641,1,20200701
CAS,2019050,2741,3,20200701
CAS,2019051,2535,3,20200701
CAS,2019052,2405,15,20200701
CAS,2020001,2585,37,20200701
CAS,2020002,2887,43,20200701
CAS,2020003,2818,74,20200701
CAS,2020004,2824,97,20200701
CAS,2020005,3005,103,20200701
CAS,2020006,2999,124,20200701
CAS,2020007,3274,194,20200701
CAS,2020008,3156,155,20200701
CAS,2020009,3135,162,20200701
CAS,2020010,3275,200,20200701
CAS,2020011,3124,279,20200701
CAS,2020012,2275,206,20200701
CAS,2020013,389,47,20200701
CIK,2019037,7747,161,20200701
CIK,2019038,7812,0,20200701
CIK,2019039,7681,0,20200701
CIK,2019040,8163,0,20200701
CIK,2019041,8218,0,20200701
CIK,2019042,8040,0,20200701
CIK,2019043,7984,0,20200701
CIK,2019044,7993,0,20200701
CIK,2019045,7364,0,20200701
CIK,2019046,7311,0,20200701
CIK,2019047,6837,0,20200701
CIK,2019048,7034,0,20200701
CIK,2019049,7679,0,20200701
CIK,2019050,7221,2,20200701
CIK,2019051,6789,12,20200701
CIK,2019052,6295,4,20200701
CIK,2020001,6895,4,20200701
CIK,2020002,7647,27,20200701
CIK,2020003,7214,477,20200701
CIK,2020004,7600,292,20200701
CIK,2020005,7621,197,20200701
CIK,2020006,7333,306,20200701
CIK,2020007,7154,284,20200701
CIK,2020008,7282,326,20200701
CIK,2020009,7844,351,20200701
CIK,2020010,8109,383,20200701
CIK,2020011,7651,222,20200701
CIK,2020012,6485,321,20200701
CIK,2020013,3833,2131,20200701
CIK,2020014,3234,3066,20200701
CIK,2020015,3245,3185,20200701
CIK,2020016,3302,3370,20200701
CIT,2019037,634,31,20200701
CIT,2019038,684,29,20200701
CIT,2019039,673,5,20200701
CIT,2019040,740,0,20200701
CIT,2019041,784,0,20200701
CIT,2019042,701,0,20200701
CIT,2019043,709,0,20200701
CIT,2019044,750,0,20200701
CIT,2019045,695,0,20200701
CIT,2019046,673,0,20200701
CIT,2019047,647,0,20200701
CIT,2019048,637,0,20200701
CIT,2019049,638,0,20200701
CIT,2019050,236,0,20200701
CIT,2019051,587,0,20200701
CIT,2019052,510,0,20200701
CIT,2020001,589,0,20200701
CIT,2020002,720,1,20200701
CIT,2020003,675,27,20200701
CIT,2020004,645,48,20200701
CIT,2020005,682,56,20200701
CIT,2020006,610,45,20200701
CIT,2020007,627,52,20200701
CIT,2020008,730,44,20200701
CIT,2020009,775,71,20200701
CIT,2020010,772,74,20200701
CIT,2020011,691,182,20200701
CIT,2020012,629,139,20200701
CIT,2020013,99,23,20200701
COS,2019037,19149,1035,20200701
COS,2019038,19939,184,20200701
COS,2019039,20110,160,20200701
COS,2019040,22507,204,20200701
COS,2019041,22572,219,20200701
COS,2019042,22915,204,20200701
COS,2019043,22120,164,20200701
COS,2019044,22738,210,20200701
COS,2019045,22763,172,20200701
COS,2019046,22480,238,20200701
COS,2019047,22657,202,20200701
COS,2019048,24404,85,20200701
COS,2019049,22761,34,20200701
COS,2019050,23391,110,20200701
COS,2019051,19650,2837,20200701
COS,2019052,17935,2588,20200701
COS,2020001,22524,2491,20200701
COS,2020002,24338,2842,20200701
COS,2020003,19273,3886,20200701
COS,2020004,22275,3191,20200701
COS,2020005,18731,3862,20200701
COS,2020006,23104,2420,20200701
COS,2020007,24041,2323,20200701
COS,2020008,23799,2304,20200701
COS,2020009,26286,2861,20200701
COS,2020010,27490,3018,20200701
COS,2020011,29195,4595,20200701
COS,2020012,23572,4306,20200701
COS,2020013,17042,5840,20200701
COS,2020014,14939,8990,20200701
COS,2020015,14218,9873,20200701
COS,2020016,14084,9676,20200701
CUB,2019037,930,145,20200701
CUB,2019038,944,133,20200701
CUB,2019039,863,31,20200701
CUB,2019040,1049,0,20200701
CUB,2019041,981,0,20200701
CUB,2019042,976,0,20200701
CUB,2019043,921,0,20200701
CUB,2019044,1069,0,20200701
CUB,2019045,618,0,20200701
CUB,2019046,938,0,20200701
CUB,2019047,997,0,20200701
CUB,2019048,1155,0,20200701
CUB,2019049,951,0,20200701
CUB,2019050,979,0,20200701
CUB,2019051,1003,61,20200701
CUB,2019052,1016,152,20200701
CUB,2020001,1170,123,20200701
CUB,2020002,1142,32,20200701
CUB,2020003,1064,94,20200701
CUB,2020004,951,103,20200701
CUB,2020005,983,115,20200701
CUB,2020006,1052,127,20200701
CUB,2020007,1011,126,20200701
CUB,2020008,1000,130,20200701
CUB,2020009,1036,132,20200701
CUB,2020010,1062,135,20200701
CUB,2020011,1374,302,20200701
CUB,2020012,1284,347,20200701
CUB,2020013,293,102,20200701
CUM,2019037,900,22,20200701
CUM,2019038,962,25,20200701
CUM,2019039,935,6,20200701
CUM,2019040,1002,12,20200701
CUM,2019041,971,2,20200701
CUM,2019042,947,3,20200701
CUM,2019043,932,4,20200701
CUM,2019044,901,2,20200701
CUM,2019045,905,4,20200701
CUM,2019046,895,3,20200701
CUM,2019047,870,0,20200701
CUM,2019048,956,0,20200701
CUM,2019049,857,8,20200701
CUM,2019050,339,3,20200701
CUM,2019051,839,11,20200701
CUM,2019052,700,7,20200701
CUM,2020001,769,15,20200701
CUM,2020002,888,17,20200701
CUM,2020003,823,26,20200701
CUM,2020004,893,28,20200701
CUM,2020005,870,27,20200701
CUM,2020006,789,37,20200701
CUM,2020007,881,34,20200701
CUM,2020008,852,35,20200701
CUM,2020009,795,43,20200701
CUM,2020010,835,48,20200701
CUM,2020011,786,110,20200701
CUM,2020012,621,66,20200701
CUM,2020013,111,13,20200701
CVS,2019037,11049,600,20200701
CVS,2019038,11123,416,20200701
CVS,2019039,11095,178,20200701
CVS,2019040,11261,220,20200701
CVS,2019041,12016,207,20200701
CVS,2019042,11811,197,20200701
CVS,2019043,11902,231,20200701
CVS,2019044,12265,243,20200701
CVS,2019045,12618,251,20200701
CVS,2019046,12112,221,20200701
CVS,2019047,11805,248,20200701
CVS,2019048,11953,237,20200701
CVS,2019049,12671,239,20200701
CVS,2019050,12829,267,20200701
CVS,2019051,13645,244,20200701
CVS,2019052,13894,217,20200701
CVS,2020001,11854,203,20200701
CVS,2020002,12488,249,20200701
CVS,2020003,12382,244,20200701
CVS,2020004,12457,218,20200701
CVS,2020005,12276,252,20200701
CVS,2020006,12638,269,20200701
CVS,2020007,14132,313,20200701
CVS,2020008,12343,279,20200701
CVS,2020009,12216,290,20200701
CVS,2020010,13470,349,20200701
CVS,2020011,14879,547,20200701
CVS,2020012,14408,435,20200701
CVS,2020013,10751,354,20200701
CVS,2020014,13061,1391,20200701
CVS,2020015,14126,1790,20200701
CVS,2020016,14016,1736,20200701
DOL,2019037,33323,6,20200701
DOL,2019038,33348,2,20200701
DOL,2019039,34144,3,20200701
DOL,2019040,37927,8,20200701
DOL,2019041,38326,4,20200701
DOL,2019042,36115,3,20200701
DOL,2019043,37084,4,20200701
DOL,2019044,40075,1,20200701
DOL,2019045,34578,1,20200701
DOL,2019046,36226,6,20200701
DOL,2019047,35013,2,20200701
DOL,2019048,39490,0,20200701
DOL,2019049,41567,991,20200701
DOL,2019050,39437,1420,20200701
DOL,2019051,39728,1155,20200701
DOL,2019052,36049,910,20200701
DOL,2020001,40008,986,20200701
DOL,2020002,39005,1054,20200701
DOL,2020003,36084,1537,20200701
DOL,2020004,38111,1683,20200701
DOL,2020005,36987,1812,20200701
DOL,2020006,37646,1934,20200701
DOL,2020007,38739,2411,20200701
DOL,2020008,34564,1956,20200701
DOL,2020009,40014,2716,20200701
DOL,2020010,39325,2166,20200701
DOL,2020011,44245,1709,20200701
DOL,2020012,43452,1790,20200701
DOL,2020013,31907,1472,20200701
DOL,2020014,37336,2134,20200701
DOL,2020015,37122,3012,20200701
DOL,2020016,34137,3591,20200701
DT,2019037,17653,17600,20200701
DT,2019038,17672,17937,20200701
DT,2019039,18080,18124,20200701
DT,2019040,19592,19714,20200701
DT,2019041,20336,20555,20200701
DT,2019042,19550,19846,20200701
DT,2019043,18557,18952,20200701
DT,2019044,18777,19149,20200701
DT,2019045,18593,18867,20200701
DT,2019046,18409,18622,20200701
DT,2019047,18895,19004,20200701
DT,2019048,19402,19496,20200701
DT,2019049,23849,23586,20200701
DT,2019050,35794,22972,20200701
DT,2019051,42023,23750,20200701
DT,2019052,25359,17671,20200701
DT,2020001,17413,15357,20200701
DT,2020002,19139,16502,20200701
DT,2020003,19399,16559,20200701
DT,2020004,17250,16854,20200701
DT,2020005,18335,17759,20200701
DT,2020006,29491,16918,20200701
DT,2020007,35152,20177,20200701
DT,2020008,28495,15305,20200701
DT,2020009,30392,16273,20200701
DT,2020010,26786,19760,20200701
DT,2020011,33043,18789,20200701
DT,2020012,27989,14363,20200701
DT,2020013,5270,2675,20200701
FD,2019037,8502,54,20200701
FD,2019038,8414,0,20200701
FD,2019039,8237,0,20200701
FD,2019040,10244,0,20200701
FD,2019041,9435,0,20200701
FD,2019042,9038,0,20200701
FD,2019043,9478,0,20200701
FD,2019044,10132,0,20200701
FD,2019045,9297,0,20200701
FD,2019046,8458,0,20200701
FD,2019047,8042,0,20200701
FD,2019048,9884,0,20200701
FD,2019049,10550,0,20200701
FD,2019050,9911,0,20200701
FD,2019051,10190,314,20200701
FD,2019052,9771,427,20200701
FD,2020001,9619,203,20200701
FD,2020002,9023,115,20200701
FD,2020003,8467,477,20200701
FD,2020004,8660,544,20200701
FD,2020005,9074,640,20200701
FD,2020006,9040,703,20200701
FD,2020007,9241,711,20200701
FD,2020008,8434,611,20200701
FD,2020009,9300,741,20200701
FD,2020010,10108,840,20200701
FD,2020011,11824,578,20200701
FD,2020012,11357,643,20200701
FD,2020013,8188,492,20200701
FD,2020014,9609,702,20200701
FD,2020015,9648,730,20200701
FD,2020016,8640,710,20200701
FL,2019037,9475,4402,20200701
FL,2019038,9677,4532,20200701
FL,2019039,9532,4442,20200701
FL,2019040,10399,4933,20200701
FL,2019041,11049,5113,20200701
FL,2019042,11029,5138,20200701
FL,2019043,9983,4765,20200701
FL,2019044,10096,4911,20200701
FL,2019045,10780,5210,20200701
FL,2019046,10341,5016,20200701
FL,2019047,10056,4932,20200701
FL,2019048,11578,5524,20200701
FL,2019049,10487,5104,20200701
FL,2019050,10492,5118,20200701
FL,2019051,10163,5068,20200701
FL,2019052,10331,4773,20200701
FL,2020001,12074,5533,20200701
FL,2020002,12198,5592,20200701
FL,2020003,12003,5689,20200701
FL,2020004,11670,5482,20200701
FL,2020005,11813,5497,20200701
FL,2020006,11529,5426,20200701
FL,2020007,11357,5453,20200701
FL,2020008,11904,5676,20200701
FL,2020009,11682,5506,20200701
FL,2020010,11544,5563,20200701
FL,2020011,13965,6733,20200701
FL,2020012,15625,7366,20200701
FL,2020013,3208,1542,20200701
GE,2019037,1886,2146,20200701
GE,2019038,1956,2208,20200701
GE,2019039,1924,2222,20200701
GE,2019040,2092,2351,20200701
GE,2019041,2154,2505,20200701
GE,2019042,2149,2524,20200701
GE,2019043,2164,2464,20200701
GE,2019044,2217,2484,20200701
GE,2019045,2314,2593,20200701
GE,2019046,2213,2433,20200701
GE,2019047,2226,2530,20200701
GE,2019048,2425,2733,20200701
GE,2019049,2286,2533,20200701
GE,2019050,2260,2621,20200701
GE,2019051,2310,2744,20200701
GE,2019052,2231,2650,20200701
GE,2020001,2438,2767,20200701
GE,2020002,2236,2553,20200701
GE,2020003,2245,2571,20200701
GE,2020004,2243,2543,20200701
GE,2020005,2521,2446,20200701
GE,2020006,2330,2234,20200701
GE,2020007,2427,2638,20200701
GE,2020008,2235,2491,20200701
GE,2020009,2412,2629,20200701
GE,2020010,2424,2706,20200701
GE,2020011,2748,3059,20200701
GE,2020012,2892,3131,20200701
